data;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2020-05-11;04:44:00;COM VÍTIMA;FINALIZADA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;2082;;EM FRENTE AO TROCÃO, LADO OPOSTO AO NÚMERO 1524.;AV ENGENHEIRO ABDIAS DE CARVALHO;2082;EM FRENTE AO TROCÃO, LADO OPOSTO AO NÚMERO 1524.;PRADO;;SUBURBIO;CHOQUE OBJETO FIXO;VEÍCULO SE ENCONTRA ABANDONADO NA VIA;1;;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa seccionada;;
2020-05-11;07:25:00;COM VÍTIMA;FINALIZADA;ZUMBI;RUA GOMES TABORDA;1105;RUA GREGORIO JUNIOR;LADO OPOSTO A JÚNIOR BATERIAS.;RUA GOMES TABORDA;1105;LADO OPOSTO A JÚNIOR BATERIAS.;ZUMBI;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE AUTO E MOTO.;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-05-11;12:10:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;RUA JOSE VELOSO;53;;PROX. A CAVALARIA;RUA JOSE VELOSO;53;PROX. A CAVALARIA;SAN MARTIN;;;COLISÃO;COLISÃO SEM VÍTIMA;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;n/i;Dupla;Não existe;;
2020-05-11;13:14:00;SEM VÍTIMA;FINALIZADA;TAMARINEIRA;RUA GENERAL ABREU E LIMA;113;;EM FRENTE AO EDF. EMÍLIA COSTA;RUA GENERAL ABREU E LIMA;113;EM FRENTE AO EDF. EMÍLIA COSTA;TAMARINEIRA;;CIDADE;COLISÃO;ENTRE MOTOCICLETA (VEÍCULO OFICIAL) E AUTO PASSEIO;1;1;;;;;;;;0;;Não informado;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;n/i;Dupla;Não existe;;
2020-05-11;15:44:00;COM VÍTIMA;FINALIZADA;ESTÂNCIA;RUA SAO MIGUEL;1570;;POSTO IPIRANGA, ARMAZEM CORAL, GLOBO VIDROS;RUA SAO MIGUEL;1570;POSTO IPIRANGA, ARMAZEM CORAL, GLOBO VIDROS;ESTÂNCIA;;SUBURBIO;COLISÃO TRASEIRA;AUTO E MOTO COM VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;Faixa contínua;Faixa seccionada;
2020-05-12;07:23:00;COM VÍTIMA;FINALIZADA;BOMBA DO HEMETÉRIO;RUA CHA DE ALEGRIA;107;RUA TAMBOARA;EM FRENTE AO N 107;RUA CHA DE ALEGRIA;107;EM FRENTE AO N 107;BOMBA DO HEMETÉRIO;;SUBURBIO;COLISÃO COM CICLISTA;AUTO E CICLISTA.;1;;;1;;;;;;1;;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;;Não existe;;
2020-05-12;08:05:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA RIBEIRO DE BRITO;1326;RUA AMALIA BERNARDINO DE SOUZA;;RUA RIBEIRO DE BRITO;1326;;BOA VIAGEM;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO COM VÍTIMA;2;;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;30 km/h;Única;Faixa;;
2020-05-12;16:26:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;2012;;MOTEL PREMIUM. LADO OPOSTO AO POSTO DE COMBUSTÍVEL PETROISA.;RUA SAO MIGUEL;2012;MOTEL PREMIUM. LADO OPOSTO AO POSTO DE COMBUSTÍVEL PETROISA.;AFOGADOS;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COM VÍTIMA. AUTO E MOTO.;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Faixa contínua;;
2020-05-12;17:49:00;COM VÍTIMA;FINALIZADA;VÁRZEA;AV AFONSO OLINDENSE;1045;RUA ANDRE NEGREIROS MAIA;PROX. A LOMBADA ELETRONICA. LADO OPOSTO A FARMÁCIA UNIÃO.;AV AFONSO OLINDENSE;1045;PROX. A LOMBADA ELETRONICA. LADO OPOSTO A FARMÁCIA UNIÃO.;VÁRZEA;;CIDADE;TOMBAMENTO;COM VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;40 km/h;Dupla;Faixa contínua;;
2020-05-13;06:23:00;COM VÍTIMA;CANCELADA;BEBERIBE;AV BEBERIBE;4011;;ANTIGA PIZZARIA DO GORDO;AV BEBERIBE;4011;ANTIGA PIZZARIA DO GORDO;BEBERIBE;;SUBURBIO;COLISÃO;BROS /PRISMA;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-05-13;08:38:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA DO FUTURO;;RUA ALBERTO PAIVA;APOS O HABIBS;RUA DO FUTURO;;APOS O HABIBS;ESPINHEIRO;521;SUBURBIO;ATROPELAMENTO;;1;;;;1;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
2020-05-14;10:37:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA MARIA CAROLINA;;RUA MINISTRO NELSON HUNGRIA;EM FRENTEL AO HOTEL BRISTOL;RUA MARIA CAROLINA;;EM FRENTEL AO HOTEL BRISTOL;BOA VIAGEM;;;COLISÃO;COLISÃO ENVOLVENDO 02 AUTOS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Única;Não existe;;
2020-05-14;16:28:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;PRÓXIOMO À AVENIDA ANTONIO FALCÃO;AVENIDA CELSO FURTADO (VIA MANGUE);;PRÓXIOMO À AVENIDA ANTONIO FALCÃO;BOA VIAGEM;;SUBURBIO;COLISÃO;COLISÃO ENVOLVENDO UMA VIATURA DA PM/PE E DOIS AUTOS;2;;;;;;;;;0;;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Única;Não existe;;
2020-05-15;01:34:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA PAULA BATISTA;;RUA MAJOR NEREU GUERRA;PROX AO CEMITÉRIO DE CASA AMARELA;RUA PAULA BATISTA;;PROX AO CEMITÉRIO DE CASA AMARELA;CASA AMARELA;136;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO ENVOLVENDO DUAS MOTOCICLETAS (COM VÍTIMA);;2;;;;;;;;1;;Cruzamento;Bom;Intermitente;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Faixa seccionada;;
2020-05-15;02:45:00;SEM VÍTIMA;FINALIZADA;SANTO ANTÔNIO;AV SUL;;TRV DO RAPOSO;OFICINA ABELARDO/ PRÓXIMO AO CRUZ. SENTIDO JOANA BEZERRA;AV SUL;;OFICINA ABELARDO/ PRÓXIMO AO CRUZ. SENTIDO JOANA BEZERRA;SANTO ANTÔNIO;;CIDADE;CHOQUE OBJETO FIXO;VEÍCULO SE CHOCOU CONTRA UM POSTE. O POSTE FOI DANIFICADO E SE ENCONTRA PENDURADO PELA FIAÇÃO.;1;;;;;;;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Canteiro central;;
2020-05-15;03:14:00;COM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO HOSPITAL PORTUGUÊS;AV GOVERNADOR AGAMENON MAGALHAES;;EM FRENTE AO HOSPITAL PORTUGUÊS;ILHA DO LEITE;;SUBURBIO;CHOQUE OBJETO FIXO;;;1;;;;;;;;2;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;;Outras;;Dupla;Faixa seccionada;Canteiro central;Canal
2020-05-15;10:32:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;2454;RUA JAMAICA;EM FRENTE AO N 2454;AV MARECHAL MASCARENHAS DE MORAES;2454;EM FRENTE AO N 2454;IMBIRIBEIRA;7;SUBURBIO;COLISÃO TRASEIRA;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;;60 km/h;Única;Faixa;;
2020-05-15;18:24:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA MARIO SOUTO MAIOR;554;RUA PROFESSOR AUGUSTO LINS E SILVA;RUA PROF AUGUSTO LINS E SILVA;RUA MARIO SOUTO MAIOR;554;RUA PROF AUGUSTO LINS E SILVA;BOA VIAGEM;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;Dupla;Não existe;;
2020-05-15;21:23:00;COM VÍTIMA;FINALIZADA;CORDEIRO;RUA CLAUDIO BROTHERHOOD;302;RUA DR MIGUEL VIEIRA FERREIRA;AO LADO DA ESCOLA NOVA GERAÇÃO 2000;RUA CLAUDIO BROTHERHOOD;302;AO LADO DA ESCOLA NOVA GERAÇÃO 2000;CORDEIRO;;;ABALROAMENTO TRANSVERSAL;COLISÃO CAMINHÃO X MOTO C/VÍTIMA;;1;;;;;1;;;1;;Cruzamento;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Placas Pare;40 km/h;Dupla;Faixa contínua;;
2020-05-16;05:46:00;COM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;;;FAIXA DA ESQUERDA ANTES DA PONTE DO PINA;AV ANTONIO DE GOES;;FAIXA DA ESQUERDA ANTES DA PONTE DO PINA;PINA;;CIDADE;COLISÃO TRASEIRA;COLISÃO AUTO X MOTO;1;1;;;;;;;;1;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;;R-6a;40 km/h;Única;;;
2020-05-16;10:06:00;SEM VÍTIMA;FINALIZADA;ZUMBI;AV CAXANGA;653;;COMPAZ MIGUEL ARRAES;AV CAXANGA;653;COMPAZ MIGUEL ARRAES;ZUMBI;;CIDADE;CHOQUE OBJETO FIXO;CAMINHONETE CHEVROLET S10, CHOCOU -SE COM GRADIL DO COMPAZ. OCORRÊNCIA SEM VÍTIMA;1;;;;;;;;;0;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;;;Dupla;Canteiro central;;
2020-05-16;15:55:00;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;AV BEIRA RIO;290;;;AV BEIRA RIO;290;;ILHA DO RETIRO;;SUBURBIO;CHOQUE OBJETO FIXO;;;1;;;1;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2020-05-17;07:20:00;COM VÍTIMA;FINALIZADA;BOMBA DO HEMETÉRIO;RUA CHA DE ALEGRIA;66;;LARGO DA BOMBA;RUA CHA DE ALEGRIA;66;LARGO DA BOMBA;BOMBA DO HEMETÉRIO;;SUBURBIO;CHOQUE VEÍCULO PARADO;ATROPELAMENTO PEDESTRE\COLISAO COM MOTO;1;1;;;;;;;;1;;Longo da via;Chuvoso;Não existe;Incompleta;Molhada;Perfeito estado;Não existe;;;Dupla;Não existe;;
2020-05-17;16:52:00;COM VÍTIMA;FINALIZADA;TORRE;RUA REAL DA TORRE;;RUA CONDE DE IRAJA;AO LADO DO SUPERMERCADO EXTRA BOM;RUA REAL DA TORRE;;AO LADO DO SUPERMERCADO EXTRA BOM;TORRE;106;;ABALROAMENTO TRANSVERSAL;COLISÃO ONIBUS X MOTO;;1;;;;1;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Única;Faixa seccionada;;
2020-05-18;12:08:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;RUA IMPERIAL;;RUA DO PEIXOTO;PRÓXIMO A IGREJA MATRIZ DE SÃO JOSÉ;RUA IMPERIAL;;PRÓXIMO A IGREJA MATRIZ DE SÃO JOSÉ;SÃO JOSÉ;207;CIDADE;ABALROAMENTO LONGITUDINAL;SOLICITANTE INFORMA QUE NO LOCAL OCORREU UM ACIDENTE ENVOLVENDO MOTOCICLETA E AUTO COM VÍTIMA;1;1;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;Outras;;Única;Não existe;;
2020-05-18;14:11:00;COM VÍTIMA;FINALIZADA;VÁRZEA;AV AFONSO OLINDENSE;232;;EM FRENTE A PADARIA CAXANGÁ;AV AFONSO OLINDENSE;232;EM FRENTE A PADARIA CAXANGÁ;VÁRZEA;638;CIDADE;COLISÃO FRONTAL;COLISÃO ONIBUS X MOTO, VÍTIMA SOCORRIDA POR MORADORES DA REGIÃO.;;1;;;;1;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;40 km/h;Dupla;Faixa contínua;;
2020-05-19;01:41:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;40;RUA MOGI-GUASSU;PROX. POLICLINICA ANTÔNIOFRANCISCO AREAS;AV PROFESSOR JOSE DOS ANJOS;40;PROX. POLICLINICA ANTÔNIOFRANCISCO AREAS;ARRUDA;;SUBURBIO;COLISÃO FRONTAL;ACIDENTE ENTRE MOTO E AUTO;1;1;;;;;;;;1;;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-05-19;04:49:00;COM VÍTIMA;FINALIZADA;TORRÕES;AV ENGENHEIRO ABDIAS DE CARVALHO;;;EM FRENTE AO YORK/GALETOS, SENTIDO SUBURBIO/ CIDADE;AV ENGENHEIRO ABDIAS DE CARVALHO;;EM FRENTE AO YORK/GALETOS, SENTIDO SUBURBIO/ CIDADE;TORRÕES;;SUBURBIO;CHOQUE OBJETO FIXO;VEÍCULO CHOCOU-SE CONTRA ÁRVORE DO CANTERIO CENTRAL;1;;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;60 km/h;Dupla;Canteiro central;;
2020-05-19;07:19:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;RUA DR FLAVIO FERREIRA DA SILVA MAROJO;288;;EM FRENTE AO N 288 PROXIMO A EMPREL;RUA DR FLAVIO FERREIRA DA SILVA MAROJO;288;EM FRENTE AO N 288 PROXIMO A EMPREL;SAN MARTIN;;CIDADE;COLISÃO FRONTAL;COLISÃO COM VÍTIMA 2 MOTOS;;2;;;;;;;;1;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
2020-05-19;21:47:00;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;AV SAO PAULO;392;;E/F AO RENDE MAIS SUPERMERCADO;AV SAO PAULO;392;E/F AO RENDE MAIS SUPERMERCADO;JARDIM SÃO PAULO;;;ABALROAMENTO LONGITUDINAL;COLISÃO AUTO X MOTO C/VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Faixa contínua;;
2020-05-20;07:16:00;SEM VÍTIMA;FINALIZADA;PINA;AVENIDA CELSO FURTADO (VIA MANGUE);;;PRÓXIMO AO SHOPPING RIO MAR;AVENIDA CELSO FURTADO (VIA MANGUE);;PRÓXIMO AO SHOPPING RIO MAR;PINA;;SUBURBIO;COLISÃO;COLISÃO SEM VÍTIMA ENTRE ÔNIBUS E AMBULÂNCIA DO SAMU;;;;;;1;;1;;0;;Viaduto;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Outras;30 km/h;Única;Não existe;;
2020-05-20;07:20:00;COM VÍTIMA;FINALIZADA;;AV NORTE;;RUA DEPUTADO MARIO MONTEIRO;SOB SEMÁFORO 079. SUBÚRBIO - CIDADE.;AV NORTE;;SOB SEMÁFORO 079. SUBÚRBIO - CIDADE.;;;;COLISÃO;COLISÃO COM VÍTIMA ENTRE MOTOCICLETA E CAMINHÃO.;;1;;;;;1;;;1;;;;;;;;;;;;;;
2020-05-20;09:55:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA TUPINAMBAS;;;PRÓXIMO CASA DE APOIO DA CIDADE DE BETÂNIA;RUA TUPINAMBAS;;PRÓXIMO CASA DE APOIO DA CIDADE DE BETÂNIA;SANTO AMARO;;CIDADE;COLISÃO;COLISÃO COM VEÍCULO OFICIAL;1;;;;;;;1;;0;;Cruzamento;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Faixa de retenção;Placas Pare;;Dupla;;;
2020-05-20;10:16:00;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA DA UNIAO;;RUA MAMEDE SIMOES;POR TRÁS DA ALEPE;RUA DA UNIAO;;POR TRÁS DA ALEPE;BOA VISTA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;ENTRE AUTO E MOTO;1;1;;;;;;;;1;;Cruzamento;Chuvoso;Não existe;Incompleta;Molhada;Perfeito estado;Não existe;Outras;30 km/h;Única;Faixa seccionada;;
2020-05-20;12:56:00;COM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;2202;;MUSEU DO HOMEM DO NORDESTE;AV DEZESSETE DE AGOSTO;2202;MUSEU DO HOMEM DO NORDESTE;CASA FORTE;;SUBURBIO;ABALROAMENTO TRANSVERSAL;TRÊS MOTOCICLETAS E UM AUTO PASSEIO COM VÍTIMA;1;3;;;;;;;;1;;Longo da via;Nublado;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa contínua;;
2020-05-20;15:46:00;COM VÍTIMA;FINALIZADA;TEJIPIÓ;AV DR JOSE RUFINO;2802;;COLÉGIO ALBERTO TORRES.TREVO DE SAÍDA DA BR 101;AV DR JOSE RUFINO;2802;COLÉGIO ALBERTO TORRES.TREVO DE SAÍDA DA BR 101;TEJIPIÓ;;SUBURBIO;ABALROAMENTO TRANSVERSAL;ENTRE AUTO PASSEIO E MOTOCICLETA;1;1;;;;;;;;2;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2020-05-20;17:23:00;COM VÍTIMA;CANCELADA;BOA VISTA;RUA DOM BOSCO;;AV MANOEL BORBA;AO LADO DA UNIDADE DO SAMU;RUA DOM BOSCO;;AO LADO DA UNIDADE DO SAMU;BOA VISTA;;SUBURBIO;COLISÃO;ENTRE AUTO PASSEIO E MOTOCICLETA;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-05-21;06:08:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;;SEMÁFORO 343;AV CRUZ CABUGA;;SEMÁFORO 343;SANTO AMARO;343;CIDADE;COLISÃO TRASEIRA;COLISAO ENTRE ENTRE ONIBUS E AUTO;1;;;;;1;;;;1;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;;;
2020-05-21;13:09:00;COM VÍTIMA;FINALIZADA;CORDEIRO;RUA ANTERO MOTA;552;RUA MARIA QUITERIA;APÓS A DELEGACIA DO CORDEIRO;RUA ANTERO MOTA;552;APÓS A DELEGACIA DO CORDEIRO;CORDEIRO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO COM VÍTIMA MOTO X CAMINHÃO;;1;;;;;1;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;;;
2020-05-21;14:08:00;COM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;960;RUA NOGUEIRA DE SOUZA;EM FRENTE A JBS VEICULOS;AV HERCULANO BANDEIRA;960;EM FRENTE A JBS VEICULOS;PINA;657;SUBURBIO;COLISÃO TRASEIRA;COLISÃO COM VÍTIMA DUAS MOTOS;;2;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-4b;;Única;Faixa seccionada;;
2020-05-22;13:02:00;SEM VÍTIMA;DUPLICIDADE;CASA AMARELA;RUA BELA VISTA;;AV NORTE;;RUA BELA VISTA;;;CASA AMARELA;;;COLISÃO;;1;;;;;;1;;;0;;;;;;;;;;;;;;
2020-05-22;13:06:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE;;RUA BELA VISTA;DO LADO OPOSTO AO REI DA PICANHA;AV NORTE;;DO LADO OPOSTO AO REI DA PICANHA;CASA AMARELA;677;SUBURBIO;COLISÃO;COLISÃO ENVOLVENDO DOIS VEÍCULOS;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Não existe;;
2020-05-22;20:56:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;;AV VINTE DE JANEIRO;;RUA BARAO DE SOUZA LEAO;;;BOA VIAGEM;644;CIDADE;COLISÃO FRONTAL;AUTO E MOTO;1;1;;;;;;;;1;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Faixa seccionada;;
2020-05-23;13:47:00;COM VÍTIMA;CANCELADA;IBURA;AV DOIS RIOS;1536;;AO LADO DA POLICLINICA E MATERNIDADE DO IBURA;AV DOIS RIOS;1536;AO LADO DA POLICLINICA E MATERNIDADE DO IBURA;IBURA;;CIDADE;COLISÃO;COLISÃO COM VÍTIMA;1;1;;;;;;;;2;;;;;;;;;;;;;;
2020-05-23;18:35:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;1291;RUA PAMPULHA;EM FRENTE A EUROVIA;AV MARECHAL MASCARENHAS DE MORAES;1291;EM FRENTE A EUROVIA;IMBIRIBEIRA;534;CIDADE;COLISÃO;COLISÃO COM VÍTIMA;;2;;;;;;;;1;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Canteiro central;;
2020-05-24;18:27:00;SEM VÍTIMA;CANCELADA;ENGENHO DO MEIO;AV VISCONDE DE SAO LEOPOLDO;365;;EM FRENTE AO MOTOCLUBE BRASIL CAVEIRA;AV VISCONDE DE SAO LEOPOLDO;365;EM FRENTE AO MOTOCLUBE BRASIL CAVEIRA;ENGENHO DO MEIO;;SUBURBIO;COLISÃO;VIATRUA DA PMPE COLIDIU COM UM VEICULO PARTICULAR;1;;;;;;;1;;0;;;;;;;;;;;;;;
2020-05-24;22:02:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA CAPITAO ZUZINHA;;RUA DONA UZINHA NUNES;VITÓRIA PRAIA HOTEL;RUA CAPITAO ZUZINHA;;VITÓRIA PRAIA HOTEL;BOA VIAGEM;;CIDADE;ABALROAMENTO TRANSVERSAL;MOTO E AUTO;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;;Faixa de pedestre;Não há placas;;;;;
2020-05-25;10:28:00;COM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;;RUA LORENA;DESCIDA DO VIADUTO ENTRE JARDIM SÃO PAULO E LA ROCK. LOJA PORFRIO.;RUA LEANDRO BARRETO;;DESCIDA DO VIADUTO ENTRE JARDIM SÃO PAULO E LA ROCK. LOJA PORFRIO.;JARDIM SÃO PAULO;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO ENTRE CAMINHOTE X MOTOCICLETA;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
2020-05-25;15:38:00;COM VÍTIMA;CANCELADA;BOA VIAGEM;RUA DOS NAVEGANTES;2665;;PROX. A IMOBILIÁRIA PAULO MIRANDA;RUA DOS NAVEGANTES;2665;PROX. A IMOBILIÁRIA PAULO MIRANDA;BOA VIAGEM;;;COLISÃO;COLISÃO ENTRE AUTOMÓVEL XMOTOCICLETA;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-05-25;16:05:00;COM VÍTIMA;FINALIZADA;PRADO;RUA GOMES TABORDA;918;;PROX. A PADARIA PLANETA PÃO. ECONOMAIS DROGARIA.;RUA GOMES TABORDA;918;PROX. A PADARIA PLANETA PÃO. ECONOMAIS DROGARIA.;PRADO;;CORDEIRO;ABALROAMENTO TRANSVERSAL;COLISÃO ENTRE DUAS MOTOCICLETAS - UM DOS CONDUTORES COM SINAL DE EMBRIAGUEZ;;2;;;;;;;;2;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa seccionada;;
2020-05-26;05:02:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV PROFESSOR JOSE DOS ANJOS;;EST VELHA DE AGUA FRIA;COM A ESTRADA VELHA DE AGUA FRIA;AV PROFESSOR JOSE DOS ANJOS;;COM A ESTRADA VELHA DE AGUA FRIA;ARRUDA;306;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO DOIS AUTOS COM VÍTIMA;2;;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Única;Canteiro central;;
2020-05-26;10:59:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;AV DR JAYME DA FONTE;CRUZAMENTO COM RUA JAIME DA FONTE;AV GOVERNADOR AGAMENON MAGALHAES;;CRUZAMENTO COM RUA JAIME DA FONTE;SANTO AMARO;49;OLINDA;ABALROAMENTO TRANSVERSAL;COLISÃO CARRO E MOTO;1;1;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Faixa seccionada;;
